vine,scion,rootstock,row,block,slice,ring,width_cm
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 823,8,0.132065582
Cab_039-16_20_3,Cab,039-16,20,3,Slice 155,8,0.16984844
Cab_039-16_24_2,Cab,039-16,24,2,Slice 1395,8,0.095884822
Chard_K51-32_9_4,Chard,K51-32,9,4,Slice 1025,8,0.180793283
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 293,8,0.188369323
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 796,8,0.091136772
Cab_Kober 5BB_20_2,Cab,Kober 5BB,20,2,Slice 427,8,0.155277318
Cab_1103 Paulsen_21_3,Cab,1103 Paulsen,21,3,Slice 1418,8,0.23205919
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 1293,8,0.130010762
Chard_Kober 5BB_7_3,Chard,Kober 5BB,7,3,Slice X2,8,0.104721039
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 1012,8,0.202874574
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 240,8,0.16508409
Chard_110 Richter_4_3,Chard,110 Richter,4,3,Slice 358,8,0.166494209
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 195,8,0.142187928
Chard_039-16_8_3,Chard,039-16,8,3,Slice 267,8,0.193673879
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 851,8,0.163038743
Chard_Ramsey_10_4,Chard,Ramsey,10,4,Slice 942,8,0.124442879
Cab_K51-32_21_4,Cab,K51-32,21,4,Slice 822,8,0.126930668
Chard_101-14 MGT_6_1,Chard,101-14 MGT,6,1,Slice 1369,8,0.101582499
Chard_Kober 5BB_7_3,Chard,Kober 5BB,7,3,Slice X3,8,0.136749038
Cab_1103 Paulsen_23_1,Cab,1103 Paulsen,23,1,Slice 183,8,0.148281654
Cab_SO4_24_1,Cab,SO4,24,1,Slice 1366,8,0.084345204
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 891,8,0.205541153
Cab_Schwarzmann_18_2,Cab,Schwarzmann,18,2,Slice 365,8,0.133832481
Chard_K51-32_11_2,Chard,K51-32,11,2,Slice 1305,8,0.108973674
Cab_420 A_25_1,Cab,420 A,25,1,Slice 251,8,0.135937017
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 1342,8,0.119581079
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 1000,8,0.2391835
Chard_110 Richter_15_2,Chard,110 Richter,15,2,Slice 239,8,0.121307111
Chard_110 Richter_4_3,Chard,110 Richter,4,3,Slice 765,8,0.164054743
Chard_420 A_9_2,Chard,420 A,9,2,Slice 907,8,0.118058235
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 880,8,0.14391145
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 301,8,0.164439247
Chard_039-16_8_3,Chard,039-16,8,3,Slice 1413,8,0.257667196
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 883,8,0.166693494
Chard_Kober 5BB_13_4,Chard,Kober 5BB,13,4,Slice 1342,8,0.073124804
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 794,8,0.122295857
Chard_420 A_2_4,Chard,420 A,2,4,Slice 345,8,0.235314617
Chard_Schwarzmann_11_3,Chard,Schwarzmann,11,3,Slice 811,8,0.158430553
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 1336,8,0.185439584
Chard_110 Richter_15_2,Chard,110 Richter,15,2,Slice 833,8,0.132141024
Chard_039-16_5_4,Chard,039-16,5,4,Slice 495,8,0.072925093
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 1395,8,0.13773481
Chard_SO4_13_4,Chard,SO4,13,4,Slice 1387,8,0.085076595
Chard_101-14 MGT_3_3,Chard,101-14 MGT,3,3,Slice 249,8,0.217092409
Chard_039-16_15_1,Chard,039-16,15,1,Slice 225,8,0.107119334
Cab_Ramsey_17_1,Cab,Ramsey,17,1,Slice 809,8,0.163113561
Chard_K51-32_11_2,Chard,K51-32,11,2,Slice 786,8,0.098183023
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 232,8,0.145009166
Cab_110 Richter_21_1,Cab,110 Richter,21,1,Slice 611,8,0.22176365
Cab_110 Richter_25_4,Cab,110 Richter,25,4,Slice 1290,8,0.262089355
Cab_Kober 5BB_24_1,Cab,Kober 5BB,24,1,Slice 1430,8,0.108687857
Chard_Schwarzmann_14_4,Chard,Schwarzmann,14,4,Slice 945,8,0.101636732
Cab_101-14 MGT_19_1,Cab,101-14 MGT,19,1,Slice 1378,8,0.164498574
Chard_Teleki 5C_10_3,Chard,Teleki 5C,10,3,Slice 1006,8,0.10259474
Cab_1103 Paulsen_28_4,Cab,1103 Paulsen,28,4,Slice 800,8,0.150252636
Chard_Ramsey_4_1,Chard,Ramsey,4,1,Slice 1263,8,0.130525913
Chard_Teleki 5C_6_4,Chard,Teleki 5C,6,4,Slice 1310,8,0.134383166
Cab_101-14 MGT_25_2,Cab,101-14 MGT,25,2,Slice 266,8,0.087116596
Cab_Ramsey_17_4,Cab,Ramsey,17,4,Slice 757,8,0.258363689
Chard_SO4_7_3,Chard,SO4,7,3,Slice 189,8,0.118753233
Chard_Ramsey_13_3,Chard,Ramsey,13,3,Slice 253,8,0.168330116
Chard_Teleki 5C_6_4,Chard,Teleki 5C,6,4,Slice 774,8,0.104267723
Cab_039-16_18_4,Cab,039-16,18,4,Slice 171,8,0.10257338
Cab_101-14 MGT_29_4,Cab,101-14 MGT,29,4,Slice 1391,8,0.189334257
Chard_110 Richter_12_4,Chard,110 Richter,12,4,Slice 220,8,0.118388714
Cab_Schwarzmann_29_3,Cab,Schwarzmann,29,3,Slice 854,8,0.101510263
Chard_Kober 5BB_2_2,Chard,Kober 5BB,2,2,Slice 438,8,0.186683442
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 712,8,0.118823875
Cab_420 A_25_1,Cab,420 A,25,1,Slice 723,8,0.174866543
Cab_SO4_25_3,Cab,SO4,25,3,Slice 223,8,0.132766917
Cab_110 Richter_21_1,Cab,110 Richter,21,1,Slice 1225,8,0.207793161
Chard_039-16_5_4,Chard,039-16,5,4,Slice 935,8,0.089857827
Chard_420 A_6_3,Chard,420 A,6,3,Slice 441,8,0.115093187
Chard_SO4_11_1,Chard,SO4,11,1,Slice 855,8,0.056377342
Chard_110 Richter_4_3,Chard,110 Richter,4,3,Slice 1233,8,0.147242673
Chard_Ramsey_10_4,Chard,Ramsey,10,4,Slice 154,8,0.17647232
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 1376,8,0.126993711
Chard_Teleki 5C_14_2,Chard,Teleki 5C,14,2,Slice 317,8,0.086851691
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 1437,8,0.26095749
Chard_420 A_6_3,Chard,420 A,6,3,Slice 737,8,0.094426917
Chard_SO4_7_3,Chard,SO4,7,3,Slice 754,8,0.163418892
Chard_420 A_12_1,Chard,420 A,12,1,Slice 383,8,0.227952089
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 811,8,0.136592961
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 269,8,0.182020766
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 1119,8,0.113440305
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 443,8,0.197247521
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 415,8,0.098366153
Chard_101-14 MGT_15_4,Chard,101-14 MGT,15,4,Slice 1383,8,0.107116622
Chard_101-14 MGT_13_2,Chard,101-14 MGT,13,2,Slice 1317,8,0.118527844
Chard_420 A_12_1,Chard,420 A,12,1,Slice 1303,8,0.231527675
Cab_1103 Paulsen_21_3,Cab,1103 Paulsen,21,3,Slice 983,8,0.219231806
Cab_039-16_27_1,Cab,039-16,27,1,Slice 225,8,0.221143801
Chard_Kober 5BB_11_1,Chard,Kober 5BB,11,1,Slice 737,8,0.099254974
Cab_101-14 MGT_25_2,Cab,101-14 MGT,25,2,Slice 1341,8,0.092787895
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 175,8,0.110264022
Chard_Schwarzmann_7_1,Chard,Schwarzmann,7,1,Slice 359,8,0.10785917
Cab_Schwarzmann_29_3,Cab,Schwarzmann,29,3,Slice 293,8,0.104085372
Chard_101-14 MGT_3_3,Chard,101-14 MGT,3,3,Slice 720,8,0.222648179
Chard_Schwarzmann_6_2,Chard,Schwarzmann,6,2,Slice 715,8,0.087671779
Chard_110 Richter_15_2,Chard,110 Richter,15,2,Slice 1366,8,0.12353787
Chard_Ramsey_13_3,Chard,Ramsey,13,3,Slice 1380,8,0.198562005
Cab_420 A_16_2,Cab,420 A,16,2,Slice 1353,8,0.109978945
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 817,8,0.196259498
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 451,8,0.192723578
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 317,8,0.155110356
Cab_Schwarzmann_20_1,Cab,Schwarzmann,20,1,Slice 198,8,0.210220581
Cab_Kober 5BB_20_2,Cab,Kober 5BB,20,2,Slice 1300,8,0.210438468
Cab_SO4_25_3,Cab,SO4,25,3,SLice 1380,8,0.149257289
Cab_110 Richter_29_2,Cab,110 Richter,29,2,Slice 391,8,0.122542421
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 1332,8,0.097385784
Cab_110 Richter_29_2,Cab,110 Richter,29,2,Slice 1269,8,0.193724845
Chard_Schwarzmann_14_4,Chard,Schwarzmann,14,4,Slice 1527,8,0.116231681
Cab_Ramsey_19_3,Cab,Ramsey,19,3,Slice 316,8,0.145722182
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 1389,8,0.201859791
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 766,8,0.120549954
Cab_1103 Paulsen_28_4,Cab,1103 Paulsen,28,4,Slice 1309,8,0.244173588
Cab_Schwarzmann_20_1,Cab,Schwarzmann,20,1,Slice 1327,8,0.223806145
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 1363,8,0.09585
Chard_Freedom_8_4,Chard,Freedom,8,4,Slice 290,8,0.094510861
Cab_Kober 5BB_20_2,Cab,Kober 5BB,20,2,Slice 826,8,0.11075787
Chard_Schwarzmann_7_1,Chard,Schwarzmann,7,1,Slice 758,8,0.118862637
Cab_Kober 5BB_25_3,Cab,Kober 5BB,25,3,Slice 824,8,0.098814925
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 334,8,0.061261408
Cab_K51-32_24_3,Cab,K51-32,24,3,Slice 1322,8,0.120327993
Cab_SO4_24_1,Cab,SO4,24,1,Slice 247,8,0.111500886
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 822,8,0.174865885
Cab_Schwarzmann_18_2,Cab,Schwarzmann,18,2,Slice 1328,8,0.141463258
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 1287,8,0.154572616
Chard_Teleki 5C_6_4,Chard,Teleki 5C,6,4,Slice 179,8,0.131094746
Cab_Teleki 5C_22_2,Cab,Teleki 5C,22,2,Slice 793,8,0.1863795
Cab_039-16_24_2,Cab,039-16,24,2,Slice 263,8,0.108924119
Cab_101-14 MGT_19_1,Cab,101-14 MGT,19,1,Slice 806,8,0.19924085
Cab_K51-32_29_1,Cab,K51-32,29,1,Slice 947,8,0.188532219
Cab_SO4_23_4,Cab,SO4,23,4,Slice 1117,8,0.182449312
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 1293,8,0.204995117
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 1390,8,0.182988159
Chard_Schwarzmann_6_2,Chard,Schwarzmann,6,2,Slice 1343,8,0.072686444
Chard_420 A_12_1,Chard,420 A,12,1,Slice 740,8,0.184226387
Cab_Teleki 5C_20_4,Cab,Teleki 5C,20,4,Slice 803,8,0.104316384
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 752,8,0.070289528
Chard_420 A_2_4,Chard,420 A,2,4,Slice 763,8,0.102716004
Cab_Teleki 5C_20_4,Cab,Teleki 5C,20,4,Slice 1348,8,0.163070294
Cab_101-14 MGT_29_4,Cab,101-14 MGT,29,4,Slice 801,8,0.107980271
Cab_039-16_18_4,Cab,039-16,18,4,Slice 1334,8,0.124766722
Cab_Ramsey_17_4,Cab,Ramsey,17,4,Slice 170,8,0.177281644
Cab_Schwarzmann_29_3,Cab,Schwarzmann,29,3,Slice 1274,8,0.105240043
Cab_Ramsey_19_3,Cab,Ramsey,19,3,Slice 1320,8,0.141804112
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 1311,8,0.105500083
Chard_101-14 MGT_6_1,Chard,101-14 MGT,6,1,Slice 734,8,0.16641748
Chard_Schwarzmann_14_4,Chard,Schwarzmann,14,4,Slice 436,8,0.084463545
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 1392,8,0.095419142
Cab_420 A_16_2,Cab,420 A,16,2,Slice 358,8,0.095930647
Chard_SO4_2_2,Chard,SO4,2,2,Slice 222,8,0.10259474
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 1209,8,0.115119746
Chard_Teleki 5C_9_3,Chard,Teleki 5C,9,3,Slice 587,8,0.047298824
Cab_039-16_27_1,Cab,039-16,27,1,Slice 1332,8,0.22901146
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 132,8,0.141622653
Chard_SO4_2_2,Chard,SO4,2,2,Slice 709,8,0.072446912
Chard_Teleki 5C_2_1,Chard,Teleki 5C,2,1,Slice 806,8,0.140882555
Chard_101-14 MGT_15_4,Chard,101-14 MGT,15,4,Slice 658,8,0.151316531
Chard_Teleki 5C_9_3,Chard,Teleki 5C,9,3,Slice 1233,8,0.085320924
Chard_Teleki 5C_10_3,Chard,Teleki 5C,10,3,Slice 449,8,0.119417724
Cab_Kober 5BB_25_3,Cab,Kober 5BB,25,3,Slice 1317,8,0.094922453
Cab_Ramsey_17_1,Cab,Ramsey,17,1,Slice 1231,8,0.23214055
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 490,8,0.254831439
Cab_SO4_20_2,Cab,SO4,20,2,Slice 1382,8,0.120164303
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 770,8,0.154130825
Cab_Kober 5BB_24_1,Cab,Kober 5BB,24,1,Slice 225,8,0.128680038
Cab_101-14 MGT_29_4,Cab,101-14 MGT,29,4,Slice 331,8,0.102373136
Chard_Kober 5BB_2_2,Chard,Kober 5BB,2,2,Slice 1345,8,0.095949746
Chard_101-14 MGT_13_2,Chard,101-14 MGT,13,2,Slice 222,8,0.08332131
Cab_Schwarzmann_18_2,Cab,Schwarzmann,18,2,Slice 907,8,0.164544346
Chard_Schwarzmann_6_2,Chard,Schwarzmann,6,2,Slice 166,8,0.064552773
Cab_Ramsey_28_2,Cab,Ramsey,28,2,Slice 317,8,0.105832827
Chard_Teleki 5C_14_2,Chard,Teleki 5C,14,2,Slice 1320,8,0.099935832
Chard_Schwarzmann_11_3,Chard,Schwarzmann,11,3,Slice 1324,8,0.137887139
Cab_101-14 MGT_23_3,Cab,101-14 MGT,23,3,Slice 893,8,0.193256587
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 1463,8,0.138693458
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 738,8,0.176193434
Cab_K51-32_21_4,Cab,K51-32,21,4,Slice 268,8,0.11075787
Chard_420 A_6_3,Chard,420 A,6,3,Slice 1309,8,0.117311034
Chard_Ramsey_4_1,Chard,Ramsey,4,1,Slice 811,8,0.141202472
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 284,8,0.144682868
Chard_Teleki 5C_2_1,Chard,Teleki 5C,2,1,Slice 1337,8,0.151607216
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 237,8,0.081422529
Cab_1103 Paulsen_23_1,Cab,1103 Paulsen,23,1,Slice 842,8,0.145215904
Chard_420 A_9_2,Chard,420 A,9,2,Slice 1254,8,0.141632169
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 956,8,0.108784977
Cab_101-14 MGT_25_2,Cab,101-14 MGT,25,2,Slice 746,8,0.094024465
Chard_Freedom_13_1,Chard,Freedom,13,1,Sice 1365,8,0.124209319
Chard_Schwarzmann_7_1,Chard,Schwarzmann,7,1,Slice 1246,8,0.170035412
Chard_101-14 MGT_13_2,Chard,101-14 MGT,13,2,Slice 787,8,0.114692028
Cab_101-14 MGT_19_1,Cab,101-14 MGT,19,1,Slice 295,8,0.199739373
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 1234,8,0.078548902
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 1233,8,0.164259879
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 1322,8,0.201236404
Chard_420 A_2_4,Chard,420 A,2,4,Slice 1319,8,0.202455204
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 1350,8,0.115925793
Chard_Teleki 5C_10_3,Chard,Teleki 5C,10,3,Slice 1445,8,0.16118154
Cab_Teleki 5C_17_3,Cab,Teleki 5C,17,3,Slice 266,8,0.077152352
Cab_Teleki 5C_22_2,Cab,Teleki 5C,22,2,Slice 1182,8,0.169905392
Cab_K51-32_24_3,Cab,K51-32,24,3,Slice 263,8,0.187523119
Chard_K51-32_11_2,Chard,K51-32,11,2,Slice 262,8,0.106149876
Cab_SO4_20_2,Cab,SO4,20,2,Slice 498,8,0.093934166
Chard_110 Richter_8_1,Chard,110 Richter,8,1,Slice 810,8,0.16378471
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 1324,8,0.13206213
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 154,8,0.123527765
Cab_101-14 MGT_23_3,Cab,101-14 MGT,23,3,Slice 1359,8,0.193403901
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 368,8,0.12545369
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 1321,8,0.176519309
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 1048,8,0.129231451
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 326,8,0.21150102
Chard_110 Richter_12_4,Chard,110 Richter,12,4,Slice 705,8,0.123677384
Cab_1103 Paulsen_19_2,Cab,1103 Paulsen,19,2,Slice 1346,8,0.191238919
Cab_Teleki 5C_17_3,Cab,Teleki 5C,17,3,Slice 672,8,0.089572601
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 882,8,0.111902091
Chard_Kober 5BB_13_4,Chard,Kober 5BB,13,4,Slice 693,8,0.068915763
Chard_Teleki 5C_9_3,Chard,Teleki 5C,9,3,Slice 1618,8,0.090006826
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 797,8,0.144981299
Chard_110 Richter_8_1,Chard,110 Richter,8,1,Slice 1406,8,0.076916176
Cab_K51-32_27_2,Cab,K51-32,27,2,Slice 1402,8,0.151485027
Cab_039-16_24_2,Cab,039-16,24,2,Slice 955,8,0.115156403
Cab_110 Richter_25_4,Cab,110 Richter,25,4,Slice 757,8,0.265316644
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 1544,8,0.18466804
Chard_Freedom_13_1,Chard,Freedom,13,1,Slice 787,8,0.121183022
Chard_SO4_11_1,Chard,SO4,11,1,Slice 364,8,0.066935066
Chard_420 A_9_2,Chard,420 A,9,2,Slice 211,8,0.095375691
Chard_Teleki 5C_2_1,Chard,Teleki 5C,2,1,Slice 195,8,0.121578042
Chard_SO4_11_1,Chard,SO4,11,1,Slice 1453,8,0.050164526
Cab_Ramsey_17_4,Cab,Ramsey,17,4,Slice 1330,8,0.239088951
Cab_1103 Paulsen_23_1,Cab,1103 Paulsen,23,1,Slice 1334,8,0.185997474
Cab_Ramsey_17_1,Cab,Ramsey,17,1,Slice 295,8,0.157240899
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 1344,8,0.136790222
Chard_SO4_13_4,Chard,SO4,13,4,Slice 772,8,0.066031617
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 740,8,0.152599714
Cab_Kober 5BB_24_1,Cab,Kober 5BB,24,1,Slice 803,8,0.102597202
Chard_Kober 5BB_2_2,Chard,Kober 5BB,2,2,Slice 724,8,0.212741393
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 1380,8,0.156683627
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 1415,8,0.136854415
